Num.RBD,geometry,x,y,values
8837,POINT (359700.8179011269 6308511.080253898),359700.8179011269,6308511.080253898,-117729202.88084868
24486,POINT (359774.846136287 6308805.601175344),359774.846136287,6308805.601175344,-117727186.7449439
8845,POINT (362773.0756139707 6308999.229445403),362773.0756139707,6308999.229445403,-117676575.88249168
8832,POINT (357418.9623618484 6301538.128394801),357418.9623618484,6301538.128394801,-117785814.86341822
992078,POINT (352521.0339094541 6301703.467315611),352521.0339094541,6301703.467315611,-117867268.01225168
25767,POINT (355671.32456653344 6302007.329761811),355671.32456653344,6302007.329761811,-117813790.53223747
8827,POINT (354834.8922453545 6302645.254762973),354834.8922453545,6302645.254762973,-117826080.59276772
8815,POINT (357113.53615086887 6302884.032825505),357113.53615086887,6302884.032825505,-117787352.06082211
24721,POINT (354524.00090821023 6303264.0009410065),354524.00090821023,6303264.0009410065,-117829634.36192663
8819,POINT (355459.6165186652 6303824.690551996),355459.6165186652,6303824.690551996,-117812505.24794148
8825,POINT (354988.85610771994 6304398.431250393),354988.85610771994,6304398.431250393,-117818851.08853203
8821,POINT (355892.49192502594 6304594.900591187),355892.49192502594,6304594.900591187,-117803225.28723674
1251,POINT (351114.9841402845 6360036.986842379),351114.9841402845,6360036.986842379,-117736054.69326115
1255,POINT (351361.0001512917 6361028.000206016),351361.0001512917,6361028.000206016,-117729348.32672437
1218,POINT (351348.9188983027 6363956.004761054),351348.9188983027,6363956.004761054,-117721816.98970488
14755,POINT (350940.3817582372 6364476.81569252),350940.3817582372,6364476.81569252,-117727228.67358007
1211,POINT (350706.7039253304 6364708.941945795),350706.7039253304,6364708.941945795,-117730497.48444562
944529,POINT (350402.6764795019 6365208.819493634),350402.6764795019,6365208.819493634,-117734227.46189246
1217,POINT (350370.7380138922 6365260.0401697215),350370.7380138922,6365260.0401697215,-117734622.68744923
1199,POINT (350319.3527547078 6365432.425759165),350319.3527547078,6365432.425759165,-117735020.87872528
1195,POINT (350710.12609674176 6365551.497381283),350710.12609674176,6365551.497381283,-117728215.54898266
884355,POINT (351919.8275033443 6365671.524268524),351919.8275033443,6365671.524268524,-117707805.14062987
1203,POINT (351929.97794705344 6365674.973339887),351929.97794705344,6365674.973339887,-117707627.43604207
1216,POINT (350176.18145907385 6365008.020316303),350176.18145907385,6365008.020316303,-117738520.161607
14588,POINT (349543.4621536427 6365229.071649177),349543.4621536427,6365229.071649177,-117748445.96554121
14589,POINT (349543.4621536427 6365229.071649177),349543.4621536427,6365229.071649177,-117748445.96554121
1200,POINT (350130.11106966675 6365523.8985540215),350130.11106966675,6365523.8985540215,-117737922.58849105
1194,POINT (350179.7077905638 6365644.797822462),350179.7077905638,6365644.797822462,-117736779.41438007
1221,POINT (350117.717833527 6365777.745270801),350117.717833527,6365777.745270801,-117737457.85850528
14945,POINT (349981.806744428 6365956.144954773),349981.806744428,6365956.144954773,-117739243.98959684
1198,POINT (349932.57504759147 6366067.486331641),349932.57504759147,6366067.486331641,-117739767.54494692
1214,POINT (350090.13014772173 6366158.219647133),350090.13014772173,6366158.219647133,-117736911.01248634
1202,POINT (349536.33010136895 6366429.521518391),349536.33010136895,6366429.521518391,-117745392.13625246
14201,POINT (350318.5975040538 6365724.7759187445),350318.5975040538,6365724.7759187445,-117734261.2174764
1196,POINT (350546.8960666284 6365830.997648223),350546.8960666284,6365830.997648223,-117730188.68740371
1210,POINT (355113.64983885083 6365909.971317869),355113.64983885083,6365909.971317869,-117654124.5471546
1206,POINT (350429.7232592544 6365879.992696377),350429.7232592544,6365879.992696377,-117732005.49216613
886976,POINT (355021.0549596861 6365978.196874587),355021.0549596861,6365978.196874587,-117655482.99119398
1197,POINT (350843.11060869065 6365987.768848831),350843.11060869065,6365987.768848831,-117724854.69478461
1220,POINT (350437.46671555843 6366276.983564293),350437.46671555843,6366276.983564293,-117730828.42330351
1215,POINT (350431.2025284017 6366497.146908158),350431.2025284017,6366497.146908158,-117730351.03482728
1234,POINT (352200.4743209267 6368558.278369493),352200.4743209267,6368558.278369493,-117695529.05244581
1245,POINT (353964.20149512874 6369017.656603945),353964.20149512874,6369017.656603945,-117665030.38009043
14877,POINT (352284.4198040606 6369586.657924053),352284.4198040606,6369586.657924053,-117691423.36049464
14811,POINT (352284.15500438225 6369714.133189938),352284.15500438225,6369714.133189938,-117691091.6461745
1233,POINT (352124.98813376715 6369976.469241691),352124.98813376715,6369976.469241691,-117693042.68118125
1238,POINT (350535.2889068626 6371093.9839256555),350535.2889068626,6371093.9839256555,-117716487.18942909
1246,POINT (353459.9005477651 6372485.069057609),353459.9005477651,6372485.069057609,-117664270.22797053
1235,POINT (350848.6772447224 6374917.968476616),350848.6772447224,6374917.968476616,-117701197.3797626
1243,POINT (352114.73374928377 6375981.839521937),352114.73374928377,6375981.839521937,-117677384.00683755
1237,POINT (355099.0664782985 6379325.113056897),355099.0664782985,6379325.113056897,-117619071.9933663
1326,POINT (350035.0392701508 6382687.174063904),350035.0392701508,6382687.174063904,-117694210.33783408
1239,POINT (355983.88087878 6383519.206300787),355983.88087878,6383519.206300787,-117593378.15483254
1208,POINT (378023.8325548219 6357971.080935307),378023.8325548219,6357971.080935307,-117294081.00683567
1240,POINT (366903.6511122233 6363123.885492649),366903.6511122233,6363123.885492649,-117465537.48121782
1244,POINT (359348.35741472314 6374076.795331463),359348.35741472314,6374076.795331463,-117562341.49498662
697,POINT (356200.60192346794 6654616.892969806),356200.60192346794,6654616.892969806,-116890224.49970034
696,POINT (356848.6251690534 6657740.780762765),356848.6251690534,6657740.780762765,-116871830.35456365
686,POINT (356976.7086089287 6660085.91211075),356976.7086089287,6660085.91211075,-116863816.48722908
699,POINT (364562.44684965396 6664573.996003522),364562.44684965396,6664573.996003522,-116729955.69775365
692,POINT (356069.92838635296 6666543.712177057),356069.92838635296,6666543.712177057,-116862093.86686371
694,POINT (355940.98615074006 6669878.739178539),355940.98615074006,6669878.739178539,-116855726.01596752
887605,POINT (358328.90542864247 6676614.7764079515),358328.90542864247,6676614.7764079515,-116800156.5254766
693,POINT (358402.4145940229 6676629.438063242),358402.4145940229,6676629.438063242,-116798933.83813117
40029,POINT (353717.97341464664 6677188.446248423),353717.97341464664,6677188.446248423,-116873069.35670862
691,POINT (353702.84608544037 6677219.325201398),353702.84608544037,6677219.325201398,-116873235.06366469
688,POINT (353124.7314381584 6691622.897831983),353124.7314381584,6691622.897831983,-116846078.68045247
687,POINT (365979.06301678554 6697210.114400116),365979.06301678554,6697210.114400116,-116624994.50889541
514,POINT (354978.8843217795 6789246.043672971),354978.8843217795,6789246.043672971,-116570863.06106858
503,POINT (356914.02748319734 6791775.016515296),356914.02748319734,6791775.016515296,-116533648.28139333
11025,POINT (357383.0001821631 6799047.00054652),357383.0001821631,6799047.00054652,-116508025.49134517
499,POINT (357422.0047457623 6799270.930772077),357422.0047457623,6799270.930772077,-116506844.93523891
504,POINT (375659.9701981606 6799625.083284895),375659.9701981606,6799625.083284895,-116214920.61468872
826,POINT (339634.73382467724 6596698.2358467765),339634.73382467724,6596698.2358467765,-117306788.83460921
797,POINT (337345.4722153137 6640699.560965199),337345.4722153137,6640699.560965199,-117230602.3454482
13423,POINT (339259.9846031891 6649165.478207465),339259.9846031891,6649165.478207465,-117177918.47238362
11110,POINT (339312.81599284586 6649266.90403519),339312.81599284586,6649266.90403519,-117176804.52950832
681,POINT (338853.2397200965 6677171.308548933),338853.2397200965,6677171.308548933,-117112799.14754112
673,POINT (337092.2074641215 6677162.374361735),337092.2074641215,6677162.374361735,-117141213.16668706
469,POINT (334123.34973482246 6829598.941418749),334123.34973482246,6829598.941418749,-116802089.18216552
468,POINT (334190.13632481283 6831777.940153299),334190.13632481283,6831777.940153299,-116795546.44786708
1327,POINT (344829.7843157145 6375506.102862084),344829.7843157145,6375506.102862084,-117799516.01073706
1318,POINT (344877.55411009316 6375719.875036815),344877.55411009316,6375719.875036815,-117798157.60411623
1308,POINT (345857.7304955493 6398859.802712714),345857.7304955493,6398859.802712714,-117720779.29075661
831,POINT (341268.28568506864 6580957.799496956),341268.28568506864,6580957.799496956,-117320871.84562206
805,POINT (341840.3108331264 6587992.4724552445),341840.3108331264,6587992.4724552445,-117293412.77023722
824,POINT (341816.17086240766 6596397.162655946),341816.17086240766,6596397.162655946,-117272135.28966615
668,POINT (339871.0877470766 6675547.250433298),339871.0877470766,6675547.250433298,-117100537.4143906
382,POINT (336193.16911454266 7083431.820737259),336193.16911454266,7083431.820737259,-116140577.20972012
777,POINT (342972.9526407061 6648552.569531137),342972.9526407061,6648552.569531137,-117119471.45689695
672,POINT (343016.17964809877 6677919.3106726855),343016.17964809877,6677919.3106726855,-117043773.84843732
13178,POINT (338606.1396089818 7084963.547734005),338606.1396089818,7084963.547734005,-116099234.23610902
11033,POINT (338923.8127359924 7085102.9580072425),338923.8127359924,7085102.9580072425,-116093943.65876889
379,POINT (338584.300655971 7085191.906064415),338584.300655971,7085191.906064415,-116099017.83273359
383,POINT (338555.1262573542 7085332.069577248),338555.1262573542,7085332.069577248,-116099130.76471305
380,POINT (338684.7875476801 7085681.951346211),338684.7875476801,7085681.951346211,-116096257.18661281
13135,POINT (339136.3206215465 7086088.237515659),339136.3206215465,7086088.237515659,-116088230.49710448
13122,POINT (329407.50736840174 6836862.834101368),329407.50736840174,6836862.834101368,-116858794.19773003
456,POINT (329294.22194387135 6836905.024153616),329294.22194387135,6836905.024153616,-116860488.74048401
455,POINT (328881.29763271986 6836915.908824152),328881.29763271986,6836915.908824152,-116867025.34332673
449,POINT (328632.37554285896 6837195.972076135),328632.37554285896,6837195.972076135,-116870276.35967535
458,POINT (329548.3400673468 6837240.6295179045),329548.3400673468,6837240.6295179045,-116855603.61320214
464,POINT (327961.30920112453 6837349.970830987),327961.30920112453,6837349.970830987,-116880555.2155233
13167,POINT (327206.00085391174 6837463.0009087855),327206.00085391174,6837463.0009087855,-116892276.04005773
462,POINT (327714.95505725837 6837504.056779651),327714.95505725837,6837504.056779651,-116884082.56840874
13191,POINT (328790.69703984924 6837546.8742982065),328790.69703984924,6837546.8742982065,-116866875.30090515
453,POINT (328399.24614932574 6837620.0172888795),328399.24614932574,6837620.0172888795,-116872913.21198566
478,POINT (328310.1948981129 6837647.200456981),328310.1948981129,6837647.200456981,-116874260.18090257
448,POINT (328067.5342587464 6837690.200812923),328067.5342587464,6837690.200812923,-116878008.90626685
452,POINT (327645.6508602884 6837749.747102261),327645.6508602884,6837749.747102261,-116884564.5969888
11032,POINT (327281.0067219396 6837778.629432958),327281.0067219396,6837778.629432958,-116890287.70828538
40410,POINT (327483.1150825024 6837842.905659035),327483.1150825024,6837842.905659035,-116886913.14041887
479,POINT (327234.0662450102 6837887.396716619),327234.0662450102,6837887.396716619,-116890759.47390743
459,POINT (328757.9783749709 6838049.978949244),328757.9783749709,6838049.978949244,-116866127.43690337
461,POINT (327762.79733085533 6838514.6417551385),327762.79733085533,6838514.6417551385,-116880773.90225676
11036,POINT (323762.0000679338 6974869.000368654),323762.0000679338,6974869.000368654,-116602593.00568797
438,POINT (318848.72092811775 7004095.935296377),318848.72092811775,7004095.935296377,-116607070.83787021
13177,POINT (320637.0000190556 7004276.000550034),320637.0000190556,7004276.000550034,-116578587.72713105
13143,POINT (320169.328856559 7004357.2703151405),320169.328856559,7004357.2703151405,-116585717.96964046
13193,POINT (318777.97692807263 7004465.018962146),318777.97692807263,7004465.018962146,-116607262.97020432
13104,POINT (319337.12721085706 7004656.348457294),319337.12721085706,7004656.348457294,-116598021.93380958
440,POINT (320612.0003054498 7004979.000962972),320612.0003054498,7004979.000962972,-116577234.79668781
13103,POINT (319366.7086577704 7005032.069926864),319366.7086577704,7005032.069926864,-116596625.07706071
806,POINT (349180.2437786063 6567457.080609453),349180.2437786063,6567457.080609453,-117226909.57906573
807,POINT (347315.0527418003 6590833.934997948),347315.0527418003,6590833.934997948,-117197112.10856587
778,POINT (346506.677691085 6637442.412763635),346506.677691085,6637442.412763635,-117090734.04836746
887606,POINT (352086.03952525056 6681034.4764081165),352086.03952525056,6681034.4764081165,-116889634.07943854
695,POINT (352318.98884142993 6681045.463646123),352318.98884142993,6681045.463646123,-116885850.9108633
671,POINT (349356.13351529965 6682435.790962262),349356.13351529965,6682435.790962262,-116930083.12758666
689,POINT (351726.96548075665 6685616.582420241),351726.96548075665,6685616.582420241,-116883806.87641424
423,POINT (347778.3351726522 6976698.0708674975),347778.3351726522,6976698.0708674975,-116220591.90946922
498,POINT (358776.085994184 6804059.9630980715),358776.085994184,6804059.9630980715,-116473313.77595365
493,POINT (374994.0635870618 6805076.044835469),374994.0635870618,6805076.044835469,-116212097.31010358
509,POINT (374363.0570969321 6807059.021211176),374363.0570969321,6807059.021211176,-116217270.51973996
506,POINT (371744.9586444843 6809041.06629937),371744.9586444843,6809041.06629937,-116254131.47341178
508,POINT (368537.7339325678 6810432.0852992125),368537.7339325678,6810432.0852992125,-116301832.24900067
502,POINT (367066.81711715565 6810730.043362806),367066.81711715565,6810730.043362806,-116324546.11453445
40340,POINT (354936.3947153758 6818096.905109208),354936.3947153758,6818096.905109208,-116499564.07119653
11031,POINT (354925.0000427327 6818320.0006796885),354925.0000427327,6818320.0006796885,-116499189.92946953
444,POINT (374931.70599142095 6957822.903621905),374931.70599142095,6957822.903621905,-115839397.90620142
11034,POINT (374976.731851981 6959390.048094368),374976.731851981,6959390.048094368,-115834886.63290694
442,POINT (374785.6774850541 6959426.623040582),374785.6774850541,6959426.623040582,-115837806.81875792
13118,POINT (375006.0641909402 6960960.555283312),375006.0641909402,6960960.555283312,-115830615.14220203
419,POINT (374126.2318657927 6967207.1011170205),374126.2318657927,6967207.1011170205,-115829317.04594104
427,POINT (371596.12820022233 6969374.059749914),371596.12820022233,6969374.059749914,-115863876.07210325
13105,POINT (371131.03752007295 6969747.047927503),371131.03752007295,6969747.047927503,-115870288.79412296
418,POINT (370684.8550490886 6970364.504175596),370684.8550490886,6970364.504175596,-115875809.84225039
13168,POINT (368561.56359256594 6970457.591969952),368561.56359256594,6970457.591969952,-115908990.80173759
13133,POINT (371083.74382975325 6970702.59170641),371083.74382975325,6970702.59170641,-115868712.83558242
13163,POINT (368411.2816884209 6970703.062804211),368411.2816884209,6970703.062804211,-115910758.40580843
421,POINT (369207.76599271735 6970758.030226236),369207.76599271735,6970758.030226236,-115898093.6673187
884384,POINT (370126.24906568317 6971314.779668337),370126.24906568317,6971314.779668337,-115882290.5775159
407,POINT (367709.08055534796 6971325.91736231),367709.08055534796,6971325.91736231,-115920291.18901834
399,POINT (368653.07999691647 6971400.683234949),368653.07999691647,6971400.683234949,-115905258.32679908
415,POINT (368638.1847395579 6971452.932684125),368638.1847395579,6971452.932684125,-115905365.65075238
403,POINT (370802.7863612432 6971494.629757282),370802.7863612432,6971494.629757282,-115871210.09794529
13176,POINT (369409.42676160356 6971557.576009892),369409.42676160356,6971557.576009892,-115892978.06040631
404,POINT (369422.2242099639 6971668.998199046),369422.2242099639,6971668.998199046,-115892505.99449347
417,POINT (368660.8348867884 6971735.080893602),368660.8348867884,6971735.080893602,-115904323.47737125
411,POINT (369401.0105770703 6971748.020332934),369401.0105770703,6971748.020332934,-115892647.71890913
990002,POINT (368555.31424536754 6971837.103626458),368555.31424536754,6971837.103626458,-115905735.49548082
433,POINT (368756.8345318305 6971898.461512174),368756.8345318305,6971898.461512174,-115902416.12288097
405,POINT (370094.25347881654 6971917.8559320755),370094.25347881654,6971917.8559320755,-115881329.10725856
13145,POINT (369690.48384153715 6971915.849694323),369690.48384153715,6971915.849694323,-115887686.01397201
400,POINT (368928.9513397813 6971927.705182029),368928.9513397813,6971927.705182029,-115899637.38209711
923020,POINT (367919.7654813904 6972077.104213179),367919.7654813904,6972077.104213179,-115915150.0361701
884356,POINT (368511.7430783743 6972105.870590643),368511.7430783743,6972105.870590643,-115905767.60154365
13138,POINT (368931.12172165525 6972110.8100097105),368931.12172165525,6972110.8100097105,-115899158.2345585
439,POINT (370198.1109240015 6972159.859078448),370198.1109240015,6972159.859078448,-115879107.47677314
434,POINT (369977.00051093916 6972215.0005720025),369977.00051093916,6972215.0005720025,-115882451.95406945
13146,POINT (367768.31219061825 6972198.188068582),367768.31219061825,6972198.188068582,-115917238.11342229
431,POINT (367681.0932664538 6972251.614784382),367681.0932664538,6972251.614784382,-115918480.21981755
429,POINT (367828.0007764494 6972308.000456015),367828.0007764494,6972308.000456015,-115916032.13064685
13156,POINT (368819.74547963776 6972442.574426762),368819.74547963776,6972442.574426762,-115900104.00955227
396,POINT (368027.42932528676 6972533.673389187),368027.42932528676,6972533.673389187,-115912346.26392034
410,POINT (369593.0225954786 6972643.953656524),369593.0225954786,6972643.953656524,-115887450.38190156
437,POINT (366931.67924666154 6972678.945208239),366931.67924666154,6972678.945208239,-115929229.46170536
401,POINT (368516.78567444894 6972717.049226042),368516.78567444894,6972717.049226042,-115904202.65493883
430,POINT (368129.7466331847 6972818.212149862),368129.7466331847,6972818.212149862,-115910044.99292123
408,POINT (368961.62029857864 6972829.984816836),368961.62029857864,6972829.984816836,-115896930.73556614
886980,POINT (366919.36343116383 6972900.965169432),366919.36343116383,6972900.965169432,-115928883.08924961
11027,POINT (384120.0003411758 6929935.000689404),384120.0003411758,6929935.000689404,-115762099.768898
445,POINT (375051.1856066166 6957193.956834729),375051.1856066166,6957193.956834729,-115839041.98909888
13116,POINT (375029.99999244267 6959957.00057574),375029.99999244267,6959957.00057574,-115832672.41320026
441,POINT (376187.07928576245 6960028.959697683),376187.07928576245,6960028.959697683,-115814275.70301756
420,POINT (375309.02299144375 6966541.021297192),375309.02299144375,6966541.021297192,-115812315.32373565
40312,POINT (395470.4226869282 7078289.942016363),395470.4226869282,7078289.942016363,-115228448.20009811
40176,POINT (395369.5160647113 7079290.136239348),395369.5160647113,7079290.136239348,-115227651.19348659
13186,POINT (395268.59937270277 7080290.107410395),395268.59937270277,7080290.107410395,-115226854.85986595
13170,POINT (394527.5781715879 7080457.722850605),394527.5781715879,7080457.722850605,-115238020.22841877
384,POINT (394447.4086613761 7080683.511461748),394447.4086613761,7080683.511461748,-115238735.59299523
13162,POINT (366609.53324819135 6973117.61248612),366609.53324819135,6973117.61248612,-115933229.53974718
13154,POINT (370339.3511261553 6973277.431984531),370339.3511261553,6973277.431984531,-115874171.67103817
416,POINT (366731.274200646 6973261.692555848),366731.274200646,6973261.692555848,-115930964.10165264
406,POINT (369234.6400785886 6973345.76612762),369234.6400785886,6973345.76612762,-115891382.83394885
413,POINT (368352.6214776909 6973460.428176032),368352.6214776909,6973460.428176032,-115904978.0390333
13124,POINT (370331.000445104 6973955.000791157),370331.000445104,6973955.000791157,-115872657.79837096
381,POINT (371592.90161587624 7076032.924098037),371592.90161587624,7076032.924098037,-115606445.32497574
374,POINT (350998.28024713736 7189135.990077749),350998.28024713736,7189135.990077749,-115655035.49964008
373,POINT (350663.20318356226 7189173.045384841),350663.20318356226,7189173.045384841,-115660128.8860449
375,POINT (350538.6537472469 7189191.096937698),350538.6537472469,7189191.096937698,-115662011.84684564
390,POINT (395024.73761745746 7081046.135572776),395024.73761745746,7081046.135572776,-115228867.31577796
387,POINT (395185.2908537074 7081200.19816507),395185.2908537074,7081200.19816507,-115225996.88111925
386,POINT (395491.40606923396 7081277.480341956),395491.40606923396,7081277.480341956,-115221037.33134456
392,POINT (437209.0003676715 7096823.000486966),437209.0003676715,7096823.000486966,-114533875.0608311
274,POINT (594511.680056255 7381038.96189236),594511.680056255,7381038.96189236,-111478683.09751277
370,POINT (413570.1196259203 7419118.05145281),413570.1196259203,7419118.05145281,-114157458.14251854
276,POINT (619000.3200933461 7419992.960759801),619000.3200933461,7419992.960759801,-111023464.28672522
270,POINT (601682.7494207929 7435080.986562682),601682.7494207929,7435080.986562682,-111256244.22880511
273,POINT (583800.8287896278 7461889.084801596),583800.8287896278,7461889.084801596,-111472459.86665018
12842,POINT (580398.0003091265 7463866.001175085),580398.0003091265,7463866.001175085,-111520067.18206577
372,POINT (351689.9807608812 7189681.987683728),351689.9807608812,7189681.987683728,-115643029.46408918
12941,POINT (351646.00002994353 7189814.000155757),351646.00002994353,7189814.000155757,-115643393.32822132
377,POINT (352132.35339143017 7233133.993366599),352132.35339143017,7233133.993366599,-115532327.1458945
329,POINT (356260.0005417502 7378969.206987341),356260.0005417502,7378969.206987341,-115124037.9335874
340,POINT (356307.94558089646 7380776.879261868),356307.94558089646,7380776.879261868,-115119064.84124675
304,POINT (356143.0688819195 7380958.00759967),356143.0688819195,7380958.00759967,-115121155.60439083
320,POINT (357056.8189631401 7381889.2212753855),357056.8189631401,7381889.2212753855,-115105029.47810285
311,POINT (357232.33289248205 7381926.007479915),357232.33289248205,7381926.007479915,-115102265.33147828
342,POINT (357131.2601236137 7382108.191212361),357131.2601236137,7382108.191212361,-115103380.21116108
949830,POINT (356994.50375338877 7382447.05320265),356994.50375338877,7382447.05320265,-115104672.05710292
298,POINT (357543.5429799269 7382569.699574835),357543.5429799269,7382569.699574835,-115096007.90950778
302,POINT (358101.3428745109 7382590.144403642),358101.3428745109,7382590.144403642,-115087449.72514826
297,POINT (357548.7064147927 7382598.688127547),357548.7064147927,7382598.688127547,-115095861.16964045
335,POINT (358388.83186371333 7382611.834334079),358388.83186371333,7382611.834334079,-115083012.69813783
12800,POINT (357477.16119486 7382682.991267728),357477.16119486,7382682.991267728,-115096755.06602743
12951,POINT (357164.7224072732 7382883.443371542),357164.7224072732,7382883.443371542,-115101051.79998656
296,POINT (357697.03062601393 7382949.92528802),357697.03062601393,7382949.92528802,-115092774.82962382
356,POINT (357526.0964256439 7382954.355415199),357526.0964256439,7382954.355415199,-115095372.28390107
10974,POINT (357333.92272171064 7383074.028558182),357333.92272171064,7383074.028558182,-115098023.5697562
350,POINT (357500.6908876856 7383084.560944289),357500.6908876856,7383084.560944289,-115095454.62481467
336,POINT (357161.02087353 7383184.73446155),357161.02087353,7383184.73446155,-115100401.81626074
343,POINT (357690.0003902336 7383301.000556095),357690.0003902336,7383301.000556095,-115092059.09798802
284,POINT (357332.0748811017 7383421.395215432),357332.0748811017,7383421.395215432,-115097237.34712902
12870,POINT (356949.0275174617 7383417.982841877),356949.0275174617,7383417.982841877,-115103089.0440343
949845,POINT (357153.4439609855 7383513.190144347),357153.4439609855,7383513.190144347,-115099747.28039148
280,POINT (357263.3627357217 7383523.588004975),357263.3627357217,7383523.588004975,-115098046.01169704
884469,POINT (356990.9257046544 7383549.7236142075),356990.9257046544,7383549.7236142075,-115102140.94431984
294,POINT (357235.73769563483 7383562.816711834),357235.73769563483,7383562.816711834,-115098375.47717369
12822,POINT (357055.4331500429 7383697.876641051),357055.4331500429,7383697.876641051,-115100809.46151932
283,POINT (357014.6363937905 7383727.936909285),357014.6363937905,7383727.936909285,-115101361.35198125
337,POINT (358041.1365315958 7383750.6276744995),358041.1365315958,7383750.6276744995,-115085648.32459699
285,POINT (357102.7061473252 7383794.914371463),357102.7061473252,7383794.914371463,-115099860.76743828
12958,POINT (357261.6269265467 7383921.151728682),357261.6269265467,7383921.151728682,-115097140.40330525
365,POINT (357979.7714492618 7384163.748333868),357979.7714492618,7384163.748333868,-115085616.25592119
341,POINT (357640.7394265109 7384258.85850716),357640.7394265109,7384258.85850716,-115090565.31346324
12935,POINT (358202.4966868204 7384407.620525348),358202.4966868204,7384407.620525348,-115081647.0368752
301,POINT (358781.8085440885 7384487.202979948),358781.8085440885,7384487.202979948,-115072623.1427729
12830,POINT (358140.2471872367 7384806.175840495),358140.2471872367,7384806.175840495,-115081662.6813048
306,POINT (358128.25794284866 7384860.421025453),358128.25794284866,7384860.421025453,-115081718.45649742
12855,POINT (357948.87045082205 7384929.978703967),357948.87045082205,7384929.978703967,-115084291.914868
310,POINT (358460.72711039695 7385249.980060201),358460.72711039695,7385249.980060201,-115075734.05991891
312,POINT (357690.1220030291 7385489.606497213),357690.1220030291,7385489.606497213,-115086927.35020186
12820,POINT (358310.7746820848 7385842.138729209),358310.7746820848,7385842.138729209,-115076634.0292587
287,POINT (358465.09339807427 7385922.554332798),358465.09339807427,7385922.554332798,-115074091.72175075
303,POINT (357891.0476394434 7386198.10674268),357891.0476394434,7386198.10674268,-115082202.18614966
326,POINT (359325.2187333307 7386247.923288366),359325.2187333307,7386247.923288366,-115060209.74916121
292,POINT (358623.383120456 7386296.052135403),358623.383120456,7386296.052135403,-115070802.30455814
288,POINT (359227.24195329053 7386478.89770798),359227.24195329053,7386478.89770798,-115061163.30968195
307,POINT (359195.2751214523 7386484.081791952),359195.2751214523,7386484.081791952,-115061638.76238614
315,POINT (358443.7548566119 7386516.936667911),358443.7548566119,7386516.936667911,-115073024.73719892
322,POINT (358663.49187030725 7386816.045864657),358663.49187030725,7386816.045864657,-115068972.47626652
10976,POINT (358781.12138428295 7386895.974319415),358781.12138428295,7386895.974319415,-115066991.10482726
12889,POINT (359161.8087511578 7387118.590240631),359161.8087511578,7387118.590240631,-115060663.30537601
289,POINT (359443.081507227 7387183.924123364),359443.081507227,7387183.924123364,-115056220.22707836
291,POINT (358984.04711805994 7387316.997918524),358984.04711805994,7387316.997918524,-115062909.93893051
324,POINT (359992.2350366274 7387393.456545277),359992.2350366274,7387393.456545277,-115047353.7829165
279,POINT (358925.87776018237 7387858.0078473035),358925.87776018237,7387858.0078473035,-115062530.147194
286,POINT (359022.567277529 7388406.2163489),359022.567277529,7388406.2163489,-115059771.73754127
313,POINT (358988.0493448265 7388594.502986327),358988.0493448265,7388594.502986327,-115059857.27090973
12960,POINT (359489.9812276334 7388663.252419496),359489.9812276334,7388663.252419496,-115052041.40144442
316,POINT (358255.7124485856 7388805.178523477),358255.7124485856,7388805.178523477,-115070532.49794166
333,POINT (359479.865753583 7389022.954996647),359479.865753583,7389022.954996647,-115051353.58405189
319,POINT (359378.17511214805 7389395.624845476),359378.17511214805,7389395.624845476,-115052031.9648524
12860,POINT (359044.7105331661 7389664.840645673),359044.7105331661,7389664.840645673,-115056486.99386421
330,POINT (358853.8534609686 7389751.118688257),358853.8534609686,7389751.118688257,-115059195.49302837
293,POINT (359065.6394379752 7389831.7391864415),359065.6394379752,7389831.7391864415,-115055777.07445571
332,POINT (359246.7266889559 7389866.225157515),359246.7266889559,7389866.225157515,-115052934.82895213
12977,POINT (358131.0110749849 7389937.200049698),358131.0110749849,7389937.200049698,-115069782.66740099
12970,POINT (358152.6280472376 7390085.844864948),358152.6280472376,7390085.844864948,-115069104.87129983
12885,POINT (357551.925374119 7390310.566257099),357551.925374119,7390310.566257099,-115077738.55487382
12878,POINT (358086.06054081785 7390395.689991694),358086.06054081785,7390395.689991694,-115069394.2487779
10968,POINT (358798.00040723645 7390543.00026546),358798.00040723645,7390543.00026546,-115058193.05459549
344,POINT (359226.8601298898 7390564.320062263),359226.8601298898,7390564.320062263,-115051603.5293847
317,POINT (357784.60768932616 7390570.844775865),357784.60768932616,7390570.844775865,-115073580.73848754
305,POINT (358852.7553965165 7390589.866613783),358852.7553965165,7390589.866613783,-115057248.37667933
12945,POINT (358866.665860418 7390654.247091264),358866.665860418,7390654.247091264,-115056885.52489734
12962,POINT (359487.46088169195 7390703.791640833),359487.46088169195,7390703.791640833,-115047303.19812232
12802,POINT (359273.90623966674 7390964.3540587835),359273.90623966674,7390964.3540587835,-115049949.70808081
12886,POINT (358987.9997458303 7390978.545981238),358987.9997458303,7390978.545981238,-115054276.11099163
12840,POINT (359284.50986635126 7391229.889341608),359284.50986635126,7391229.889341608,-115049166.46234235
884468,POINT (359262.9832558858 7391415.852827057),359262.9832558858,7391415.852827057,-115049059.41200824
12963,POINT (358150.12948736525 7391452.968267327),358150.12948736525,7391452.968267327,-115065941.15031917
31345,POINT (359514.19626304344 7391513.94966151),359514.19626304344,7391513.94966151,-115044999.31792696
